;AA_ELEICAO;NR_ZONA;NR_SECAO;CD_TIPO_SECAO_AGREGADA;DS_TIPO_SECAO_AGREGADA;NR_LOCAL_VOTACAO;NM_LOCAL_VOTACAO;CD_TIPO_LOCAL;DS_TIPO_LOCAL;DS_ENDERECO;NM_BAIRRO;NR_CEP;NR_LATITUDE;NR_LONGITUDE;CD_SITU_LOCAL_VOTACAO;DS_SITU_LOCAL_VOTACAO;CD_SITU_ZONA;DS_SITU_ZONA;CD_SITU_SECAO;DS_SITU_SECAO;CD_SITU_LOCALIDADE;DS_SITU_LOCALIDADE;CD_SITU_SECAO_ACESSIBILIDADE;DS_SITU_SECAO_ACESSIBILIDADE;QT_ELEITOR;QT_ELEITOR_ELEICAO
92;2016;284;170;1;Principal;1120;EMEB. PAULO TEIXEIRA CAMARGO;1;Convencional;RUA LUZERN, 271;SUÍSSO;9663060;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;381
93;2016;296;364;1;Principal;1309;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
94;2016;409;58;1;Principal;1066;EE. SANTA DALMOLIN DEMARCHI;1;Convencional;RUA ANTONIO SERAFIM ZAMPIERI, 120;JARDIM LAURO GOMES;9820050;-23,7345575;-46,55695;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;376;376
95;2016;284;216;1;Principal;1201;EMEBE. NEUSA BASSETTO;1;Convencional;RUA ENGENHEIRO ISAC GARCÊZ, 90;VILA CAMINHO DO MAR;9619110;-23,6666511;-46,5676902;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
96;2016;283;272;1;Principal;1198;EE. PROFª PEDRA DE CARVALHO;1;Convencional;RUA CARLOS AYRES, 400;JARDIM VERA CRUZ;9860065;-23,70257889;-46,57808385;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;361;361
97;2016;174;52;1;Principal;1104;EE PROFA MARIA CRISTINA SCHIMIDT MIRANDA;1;Convencional;RUA ABRAMO LUCHESI, 12;JARDIM LEBLON;9781030;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;343;343
98;2016;174;306;1;Principal;2046;COC;1;Convencional;AVENIDA FRANCISCO PRESTES MAIA, 116;CENTRO;9770000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;273;273
99;2016;409;55;1;Principal;1066;EE. SANTA DALMOLIN DEMARCHI;1;Convencional;RUA ANTONIO SERAFIM ZAMPIERI, 120;JARDIM LAURO GOMES;9820050;-23,7345575;-46,55695;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;381
100;2016;174;418;2;Agregada;1945;EMEB HYGINO BAPTISTA DE LIMA;1;Convencional;RUA ABRAMO LUCHESI, 06;JARDIM LEBLON;9781030;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;25;0
101;2016;409;129;1;Principal;1147;EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA;1;Convencional;RUA FERNANDO PESSOA, 192;JARDIM DA REPRESA;9844390;-23,7700674;-46,597488;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;332;332
102;2016;174;103;1;Principal;1147;EMEB  PROF CASSIANO FARIA;1;Convencional;RUA LEILA GONCALVES, 480;VILA GONÇALVES;9725050;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;265;265
103;2016;296;90;1;Principal;1090;EE. PROF JOAO BATISTA BERNARDES;1;Convencional;RUA JOAO XXIII, 340;JARDIM NAZARETH;9851630;-23,7149755;-46,5938781;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;381
104;2016;409;297;1;Principal;1228;EMEB BRUNO MASSONE;1;Convencional;RUA CINTRA, 20;ESTORIL;9832424;-23,7754446;-46,5214231;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;387;387
105;2016;409;226;1;Principal;1015;EM. SEN. TEOTÔNIO VILELA;1;Convencional;RUA MATHILDE FERRARI MARSON, 30;DEMARCHI;9840360;-23,7432832;-46,5700133;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;362;362
106;2016;296;412;1;Principal;1457;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
107;2016;174;35;1;Principal;1090;EE PROFA LUIZA COLLACO QUEIROZ  FONSECA;1;Convencional;RUA VICENTE MOREIRA DA ROCHA, 44;FERRAZÓPOLIS;9790100;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;370;370
108;2016;296;263;1;Principal;1341;EE. PROFª. NEUSA FIGUEIREDO MARÇAL;1;Convencional;RUA LÚCIA ZINCAGLIA , 401;VILA EURO;9810800;-23,71691;-46,572023;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;406;406
109;2016;414;185;1;Principal;1040;EE. DR. JOSÉ FORNARI;1;Convencional;RUA APARECIDA, 198;VILA BAETA NEVES;9751330;-23,69197852;-46,5460875;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
110;2016;409;158;1;Principal;1090;EE. ANTONIO CAPUTO;1;Convencional;RUA MARCILIO CONRADO, 280;RIO GRANDE;9830290;-23,7817126;-46,5304343;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;350;350
111;2016;174;340;1;Principal;2038;EMEB IRMÃ ODETE MARIA RAMOS PINTO;1;Convencional;RUA DA COMUNIDADE, 100 A 160;VILA SÃO PEDRO;9784145;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;367;367
112;2016;174;50;1;Principal;1104;EE PROFA MARIA CRISTINA SCHIMIDT MIRANDA;1;Convencional;RUA ABRAMO LUCHESI, 12;JARDIM LEBLON;9781030;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;345;345
113;2016;414;220;1;Principal;1171;EMEB. PROFA. JANETE MALLY BETTI SIMÕES;1;Convencional;RUA DOS VIANAS,S/N;JARDIM INDUSTRIAL;9760000;-23,70790356;-46,52182882;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;302;302
114;2016;174;93;1;Principal;1139;EMEB MARIO MARTINS DE ALMEIDA;1;Convencional;RUA SAO JOAO, 169;JARDIM SÃO PAULO;9715240;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;359;359
115;2016;283;69;1;Principal;1082;EE. ENGENHEIRO FRANCISCO PRESTES MAIA;1;Convencional;AVENIDA ÁLVARO GUIMARÃES, 350;PLANALTO;9890001;-23,69373327;-46,56814652;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
116;2016;174;412;1;Principal;1066;FACULDADE SAO BERNARDO - FASB;1;Convencional;RUA JOÃO PESSOA, 601;CENTRO;9715020;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;221;221
117;2016;414;190;1;Principal;1139;INBM. INSTITUTO DE ENSINO BARÃO DE MAUÁ;1;Convencional;AVENIDA SENADOR FLÁQUER, 555;VILA EUCLIDES;9725442;-23,6977748;-46,55932775;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;369;369
118;2016;284;208;1;Principal;1104;EMEB. RAMIRO GONÇALES FERNANDES;1;Convencional;RUA NIGÉRIA, 80;VILA NOVA SANTA LUZIA;9671040;-23,6667859;-46,6081472;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;363;363
119;2016;409;150;1;Principal;1171;EE. AYRTON SENNA DA SILVA;1;Convencional;R SALIM MAHFOUD, S/N;PARQUE TERRA NOVA I I;9820780;-23,7483238;-46,5490969;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;414;414
120;2016;174;145;1;Principal;1252;EMEB DI CAVALCANTI;1;Convencional;AVENIDA FERNANDO FERRARI, 401;FERRAZÓPOLIS;9790110;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;409;409
121;2016;296;308;1;Principal;1023;EE. SENADOR ROBERT KENNEDY;1;Convencional;RUA NILO PEÇANHA, 200;VILA LUCIA;9810580;-23,7218423;-46,5690668;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;348;348
122;2016;409;127;1;Principal;1147;EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA;1;Convencional;RUA FERNANDO PESSOA, 192;JARDIM DA REPRESA;9844390;-23,7700674;-46,597488;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;341;341
123;2016;283;152;1;Principal;1171;EE. WALLACE COCKRANE SIMONSEN;1;Convencional;RUA TASMAN, 449;JARDIM DO MAR;9750360;-23,6893014;-46,5558046;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;338;338
124;2016;414;238;1;Principal;1120;EMEB. ANA HENRIQUETA CLARK MARIM;1;Convencional;RUA DOS VIANAS, 3590;JARDIM INDUSTRIAL;9761000;-23,70732549;-46,52108597;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;147;147
125;2016;409;228;1;Principal;1260;EE. DIPLOMATA SERGIO VIEIRA DE MELLO;1;Convencional;ESTRADA DOS ALVARENGA, 4100;ALVARENGA;9850550;-23,7347048;-46,5854403;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;374;374
126;2016;409;241;1;Principal;1317;EM. PROF. PAULO FREIRE;1;Convencional;ESTRADA HENRIQUE ROSA, 411;FINCOS;9831505;-23,7958558;-46,5473249;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;386;386
127;2016;409;209;1;Principal;1155;EE. PROF. DOMINGOS PEIXOTO DA SILVA;1;Convencional;ESTRADA DOS ALVARENGA, 7199;ALVARENGA;9850550;-23,7451778;-46,607764;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;360;360
128;2016;409;225;1;Principal;1171;EE. AYRTON SENNA DA SILVA;1;Convencional;R SALIM MAHFOUD, S/N;PARQUE TERRA NOVA I I;9820780;-23,7483238;-46,5490969;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;361;361
129;2016;414;35;1;Principal;1023;EMEB. PADRE ANGELO CERONI;1;Convencional;AVENIDA PERY RONCHETTI, S/N;JARDIM NASCIMENTO;9771001;-23,70671783;-46,5358856;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;352;352
130;2016;296;26;1;Principal;1023;EE. SENADOR ROBERT KENNEDY;1;Convencional;RUA NILO PEÇANHA, 200;VILA LUCIA;9810580;-23,7218423;-46,5690668;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;346;346
131;2016;296;379;1;Principal;1317;EE. PROFª. CLARICE MAGALHÃES CASTRO;1;Convencional;AVENIDA SENADOR RICARDO BATISTA, 355;VILA SIMONE;9812510;-23,7230059;-46,5725757;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
132;2016;296;421;1;Principal;1481;EMEB. FLORESTAN FERNANDES;1;Convencional;RUA OPERÁRIO LUIZ PEDRO MAGALHÃES, 3635;VILA FERREIRA;9851135;-23,7168239;-46,5884095;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;373;373
133;2016;409;334;1;Principal;1287;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
134;2016;174;300;1;Principal;1066;FACULDADE SAO BERNARDO - FASB;1;Convencional;RUA JOÃO PESSOA, 601;CENTRO;9715020;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;253;253
135;2016;174;154;1;Principal;1163;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;359;359
136;2016;414;164;1;Principal;1171;EMEB. PROFA. JANETE MALLY BETTI SIMÕES;1;Convencional;RUA DOS VIANAS,S/N;JARDIM INDUSTRIAL;9760000;-23,70790356;-46,52182882;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;369;369
137;2016;174;318;1;Principal;1031;COLEGIO SAO JOSE;1;Convencional;RUA DOUTOR FLAQUER, 335;CENTRO;9710180;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;377;377
138;2016;409;336;1;Principal;1023;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;398;398
139;2016;284;69;1;Principal;1074;EE. MIN. LAUDO FERREIRA DE CAMARGO;1;Convencional;RUA JÚLIO DE MESQUITA, 757;PAULICÉIA;9691100;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
140;2016;409;193;1;Principal;1074;EE. DR. FRANCISCO EMYGDIO PEREIRA NETO;1;Convencional;R ARMANDO BACKX, 441;JARDIM DAS ACÁCIAS;9811410;-23,7290928;-46,555254;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;316;316
141;2016;174;207;1;Principal;1961;EMEB PADRE LEO COMISSARI;1;Convencional;RUA NEUZA COELHO, 80;VILA SAO JOSÉ;9790460;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;325;325
142;2016;409;48;1;Principal;1058;EEPSG DR. ADAIL LUIZ MULLER;1;Convencional;R MATEOS DEMARCHI, 181;JARDIM DAS QUATRO MARIAS;9820270;-23,740164;-46,5557;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;333;333
143;2016;414;154;1;Principal;1155;EE. PROF. MAURÍCIO ANTUNES FERRAZ;1;Convencional;RUA PRINCESA FRANCISCA CAROLINA, 555;JARDIM NOVA PETRÓPOLIS;9770340;-23,70497931;-46,54292674;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;351;351
144;2016;409;245;1;Principal;1236;EM. HEITOR VILLA LOBOS;1;Convencional;RUA MATEOS DEMARCHI, 229;JARDIM DAS QUATRO MARIAS;9820270;-23,7397554;-46,5558268;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;340;340
145;2016;414;199;2;Agregada;1082;EMEB. MARIA ADELAIDE;1;Convencional;AVENIDA SENADOR FLÁQUER, 979;VILA EUCLIDES;9725443;-23,70089249;-46,56042605;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;41;0
146;2016;174;57;1;Principal;1104;EE PROFA MARIA CRISTINA SCHIMIDT MIRANDA;1;Convencional;RUA ABRAMO LUCHESI, 12;JARDIM LEBLON;9781030;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;359;359
147;2016;296;336;1;Principal;1112;EE. PROF EUCLYDES DESLANDES;1;Convencional;ESTRADA DOS CASA, 2109;JARDIM IPÊ;9840000;-23,7419138;-46,5724073;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;378;378
148;2016;414;204;1;Principal;1163;EE. PROF. WALKER DA COSTA BARBOSA;1;Convencional;AVENIDA LUIS PEQUINI S/N;JARDIM NASCIMENTO;9780250;-23,71082152;-46,52979188;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;364;364
149;2016;174;243;1;Principal;1066;FACULDADE SAO BERNARDO - FASB;1;Convencional;RUA JOÃO PESSOA, 601;CENTRO;9715020;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;336;336
150;2016;174;320;1;Principal;2020;EMEB BENEDITO JOSÉ DE MORAIS;1;Convencional;RUA PARTICULAR FLORA BULCÃO LEANDRO VERTAMATE, 110;JARDIM SILVINA;9790100;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
151;2016;414;208;1;Principal;1147;COLÉGIO PARAÍSO;1;Convencional;RUA AMPARO, 322;VILA BAETA NEVES;9751350;-23,69354136;-46,54526005;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;385;385
152;2016;409;165;1;Principal;1260;EE. DIPLOMATA SERGIO VIEIRA DE MELLO;1;Convencional;ESTRADA DOS ALVARENGA, 4100;ALVARENGA;9850550;-23,7347048;-46,5854403;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
153;2016;284;111;1;Principal;1090;EE. PROF. JORGE RAHME;1;Convencional;AV. DO TABOÃO, 3550;TABOÃO;9656000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;359;359
154;2016;414;53;1;Principal;1040;EE. DR. JOSÉ FORNARI;1;Convencional;RUA APARECIDA, 198;VILA BAETA NEVES;9751330;-23,69197852;-46,5460875;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
155;2016;174;59;1;Principal;1104;EE PROFA MARIA CRISTINA SCHIMIDT MIRANDA;1;Convencional;RUA ABRAMO LUCHESI, 12;JARDIM LEBLON;9781030;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;358;358
156;2016;414;10;1;Principal;1015;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;370;370
157;2016;283;318;1;Principal;1112;EMEB. PROFª SYLVIA MARILENA FANTACINI ZANETTI;1;Convencional;RUA SILAS DE OLIVEIRA, 92;CHÁCARA SERGIPE;9894050;-23,67899101;-46,57772253;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
158;2016;414;186;1;Principal;1163;EE. PROF. WALKER DA COSTA BARBOSA;1;Convencional;AVENIDA LUIS PEQUINI S/N;JARDIM NASCIMENTO;9780250;-23,71082152;-46,52979188;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;362;362
159;2016;284;132;1;Principal;1112;EMEB. ESCRITOR JÚLIO ATLAS;1;Convencional;RUA FRANCISCO ALVES, 1301;PAULICÉIA;9692100;-23,6664654;-46,5919171;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;361;361
160;2016;283;270;1;Principal;1295;EE. PROFª ANÉSIA LOUREIRO GAMA;1;Convencional;RUA EDUARDO DE OLIVEIRA, 35;JARDIM SILVESTRE;9608010;-23,67455564;-46,56157666;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
161;2016;414;95;1;Principal;1074;EMEB. PROFA. MARIA THEREZINHA BESANA;1;Convencional;RUA DOS VIANAS, 2897;JARDIM FARINA;9761000;-23,70767359;-46,52704812;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
162;2016;409;233;1;Principal;1201;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
163;2016;414;112;1;Principal;1090;EE. PROFA. MARIA LUÍZA FERRARI CICERO;1;Convencional;RUA SANTA ADELAIDE, 81;JARDIM MARIA ADELAIDE;9725690;-23,69540267;-46,55703118;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;362;362
164;2016;174;354;1;Principal;2020;EMEB BENEDITO JOSÉ DE MORAIS;1;Convencional;RUA PARTICULAR FLORA BULCÃO LEANDRO VERTAMATE, 110;JARDIM SILVINA;9790100;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;390;390
165;2016;284;181;1;Principal;1023;EE. PROFA. CYNIRA PIRES SANTOS;1;Convencional;RUA ÂNGELA THOMÉ, 134;RUDGE RAMOS;9624070;-23,6552837;-46,5730228;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;375;375
166;2016;296;428;1;Principal;1473;EMEB. PROFº. ÁUREO CRUZ;1;Convencional;RUA LÁZARO ZAMENHOF, S/N;JARDIM ESMERALDA;9861670;-23,71606;-46,5818317;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;380;380
167;2016;174;258;1;Principal;1988;EE NELSON MONTEIRO PALMA;1;Convencional;RUA FRANCISCO BONICIO S/N;VILA DO TANQUE;9781260;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;314;314
168;2016;409;311;1;Principal;1180;EM. JOSÉ IBIAPINO FRANKLIN;1;Convencional;RUA EDMUNDO DOS SANTOS, 14;SANTA CRUZ;9835563;-23,8442335;-46,5989574;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
169;2016;174;359;1;Principal;2020;EMEB BENEDITO JOSÉ DE MORAIS;1;Convencional;RUA PARTICULAR FLORA BULCÃO LEANDRO VERTAMATE, 110;JARDIM SILVINA;9790100;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
170;2016;409;1;1;Principal;1015;EM. SEN. TEOTÔNIO VILELA;1;Convencional;RUA MATHILDE FERRARI MARSON, 30;DEMARCHI;9840360;-23,7432832;-46,5700133;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;371;371
171;2016;174;214;1;Principal;1970;EMEB PROFA ERMINIA PAGGI;1;Convencional;RUA MARISA PRADO, 166;JARDIM PALERMO;9780410;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;351;351
172;2016;409;223;1;Principal;1201;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
173;2016;296;19;1;Principal;1023;EE. SENADOR ROBERT KENNEDY;1;Convencional;RUA NILO PEÇANHA, 200;VILA LUCIA;9810580;-23,7218423;-46,5690668;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;348;348
174;2016;283;287;1;Principal;1295;EE. PROFª ANÉSIA LOUREIRO GAMA;1;Convencional;RUA EDUARDO DE OLIVEIRA, 35;JARDIM SILVESTRE;9608010;-23,67455564;-46,56157666;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;400;400
175;2016;174;225;1;Principal;1031;COLEGIO SAO JOSE;1;Convencional;RUA DOUTOR FLAQUER, 335;CENTRO;9710180;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;289;289
176;2016;284;27;1;Principal;1023;EE. PROFA. CYNIRA PIRES SANTOS;1;Convencional;RUA ÂNGELA THOMÉ, 134;RUDGE RAMOS;9624070;-23,6552837;-46,5730228;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;375;375
177;2016;283;354;1;Principal;1376;EMEB. CASSIANO RICARDO;1;Convencional;AVENIDA MOINHO FABRINI, 680;JARDIM VERA CRUZ;9861160;-23,69891871;-46,58168464;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
178;2016;174;8;1;Principal;1031;COLEGIO SAO JOSE;1;Convencional;RUA DOUTOR FLAQUER, 335;CENTRO;9710180;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;371;371
179;2016;283;122;1;Principal;1147;EE. PROFª JULIETA VIANA SIMÕES DE SANT'ANNA;1;Convencional;AVENIDA ROSA AIZEMBERG, 680;VILA ROSA;9862305;-23,70178;-46,5834578;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
180;2016;174;221;1;Principal;1970;EMEB PROFA ERMINIA PAGGI;1;Convencional;RUA MARISA PRADO, 166;JARDIM PALERMO;9780410;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;338;338
181;2016;409;139;1;Principal;1155;EE. PROF. DOMINGOS PEIXOTO DA SILVA;1;Convencional;ESTRADA DOS ALVARENGA, 7199;ALVARENGA;9850550;-23,7451778;-46,607764;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;357;357
182;2016;296;366;1;Principal;1082;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
183;2016;296;198;1;Principal;1090;EE. PROF JOAO BATISTA BERNARDES;1;Convencional;RUA JOAO XXIII, 340;JARDIM NAZARETH;9851630;-23,7149755;-46,5938781;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;387;387
184;2016;283;97;1;Principal;1104;EE. PROF. ANTONIO NASCIMENTO;1;Convencional;AVENIDA PADRE ANCHIETA, 835;JORDANÓPOLIS;9891420;-23,68425532;-46,57435117;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
185;2016;414;77;1;Principal;1066;EE. PROF. CLÓVIS DE LUCCA;1;Convencional;RUA DOS VIANAS, 1915;JARDIM FARINA;9760510;-23,70438388;-46,53555858;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;378;378
