;ANO_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;NR_SECAO;NR_VOTAVEL;NM_VOTAVEL;QT_VOTOS;NR_LOCAL_VOTACAO;CD_TIPO_SECAO_AGREGADA;DS_TIPO_SECAO_AGREGADA;NM_LOCAL_VOTACAO;CD_TIPO_LOCAL;DS_TIPO_LOCAL;DS_ENDERECO;NM_BAIRRO;NR_CEP;NR_LATITUDE;NR_LONGITUDE;CD_SITU_LOCAL_VOTACAO;DS_SITU_LOCAL_VOTACAO;CD_SITU_ZONA;DS_SITU_ZONA;CD_SITU_SECAO;DS_SITU_SECAO;CD_SITU_LOCALIDADE;DS_SITU_LOCALIDADE;CD_SITU_SECAO_ACESSIBILIDADE;DS_SITU_SECAO_ACESSIBILIDADE;QT_ELEITOR;QT_ELEITOR_ELEICAO
58;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;117;44444;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE MARIA IRACEMA MUNHOZ;1;Convencional;RUA MARECHAL RONDON, 100;CENTRO;9720120;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;295;295
59;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;120;44444;ANDERSON CARNEIRO DA SILVA;1;1155;1;Principal;EE JORNALISTA WLADIMIR HERZOG;1;Convencional;RUA DO CRUZEIRO, 262;VILA DUSI;9725310;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;319;319
60;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;121;44444;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;357;357
61;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;121;28300;ANDERSON CARNEIRO DA SILVA;1;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;357;357
62;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;122;44444;ANDERSON CARNEIRO DA SILVA;1;1171;1;Principal;EE PROF ANDRE FERREIRA;1;Convencional;RUA REGENTE LIMA E SILVA, 301;FERRAZÓPOLIS;9781130;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;370;370
63;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;122;28300;ANDERSON CARNEIRO DA SILVA;1;1171;1;Principal;EE PROF ANDRE FERREIRA;1;Convencional;RUA REGENTE LIMA E SILVA, 301;FERRAZÓPOLIS;9781130;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;370;370
64;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;125;44444;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE MARIA IRACEMA MUNHOZ;1;Convencional;RUA MARECHAL RONDON, 100;CENTRO;9720120;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;269;269
65;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;128;44444;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;332;332
66;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;128;28300;ANDERSON CARNEIRO DA SILVA;1;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;332;332
67;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;133;44444;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE MARIA IRACEMA MUNHOZ;1;Convencional;RUA MARECHAL RONDON, 100;CENTRO;9720120;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;207;207
68;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;134;44444;ANDERSON CARNEIRO DA SILVA;7;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;336;336
69;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;134;28300;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;336;336
70;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;136;44444;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;353;353
71;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;136;28300;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;353;353
72;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;137;44444;ANDERSON CARNEIRO DA SILVA;3;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;351;351
73;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;137;28300;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;351;351
74;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;139;44444;ANDERSON CARNEIRO DA SILVA;1;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;307;307
75;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;139;28300;ANDERSON CARNEIRO DA SILVA;3;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;307;307
76;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;143;44444;ANDERSON CARNEIRO DA SILVA;4;1236;1;Principal;EE PROF CELIO LUIZ NEGRINI;1;Convencional;ESTRADA DA PEDRA BRANCA, S/N;AREIÃO;9792000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
77;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;143;28300;ANDERSON CARNEIRO DA SILVA;1;1236;1;Principal;EE PROF CELIO LUIZ NEGRINI;1;Convencional;ESTRADA DA PEDRA BRANCA, S/N;AREIÃO;9792000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
78;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;145;44444;ANDERSON CARNEIRO DA SILVA;2;1252;1;Principal;EMEB DI CAVALCANTI;1;Convencional;AVENIDA FERNANDO FERRARI, 401;FERRAZÓPOLIS;9790110;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;409;409
79;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;145;28300;ANDERSON CARNEIRO DA SILVA;2;1252;1;Principal;EMEB DI CAVALCANTI;1;Convencional;AVENIDA FERNANDO FERRARI, 401;FERRAZÓPOLIS;9790110;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;409;409
80;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;148;44444;ANDERSON CARNEIRO DA SILVA;4;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;294;294
81;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;148;28300;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;294;294
82;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;150;44444;ANDERSON CARNEIRO DA SILVA;5;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;318;318
83;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;150;28300;ANDERSON CARNEIRO DA SILVA;3;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;318;318
84;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;151;44444;ANDERSON CARNEIRO DA SILVA;1;1252;1;Principal;EMEB DI CAVALCANTI;1;Convencional;AVENIDA FERNANDO FERRARI, 401;FERRAZÓPOLIS;9790110;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;410;410
85;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;151;28300;ANDERSON CARNEIRO DA SILVA;1;1252;1;Principal;EMEB DI CAVALCANTI;1;Convencional;AVENIDA FERNANDO FERRARI, 401;FERRAZÓPOLIS;9790110;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;410;410
86;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;152;44444;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;352;352
87;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;152;28300;ANDERSON CARNEIRO DA SILVA;3;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;352;352
88;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;153;44444;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;339;339
89;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;153;28300;ANDERSON CARNEIRO DA SILVA;3;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;339;339
90;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;154;44444;ANDERSON CARNEIRO DA SILVA;1;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;359;359
91;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;157;44444;ANDERSON CARNEIRO DA SILVA;1;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;322;322
92;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;157;28300;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;322;322
93;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;159;44444;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;310;310
94;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;159;28300;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;310;310
95;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;161;44444;ANDERSON CARNEIRO DA SILVA;5;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;330;330
96;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;161;28300;ANDERSON CARNEIRO DA SILVA;4;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;330;330
97;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;162;44444;ANDERSON CARNEIRO DA SILVA;4;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;338;338
98;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;162;28300;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;338;338
99;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;164;44444;ANDERSON CARNEIRO DA SILVA;4;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;381
100;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;165;44444;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;344;344
101;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;165;28300;ANDERSON CARNEIRO DA SILVA;3;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;344;344
102;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;168;44444;ANDERSON CARNEIRO DA SILVA;3;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;325;325
103;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;170;44444;ANDERSON CARNEIRO DA SILVA;5;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;324;324
104;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;171;44444;ANDERSON CARNEIRO DA SILVA;2;1252;1;Principal;EMEB DI CAVALCANTI;1;Convencional;AVENIDA FERNANDO FERRARI, 401;FERRAZÓPOLIS;9790110;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;365;365
105;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;172;44444;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;334;334
106;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;173;44444;ANDERSON CARNEIRO DA SILVA;1;1228;1;Principal;EE NAIL FRANCO DE MELO BONI;1;Convencional;RUA TIRADENTES, 38;SANTA TEREZINHA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;258;258
107;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;177;44444;ANDERSON CARNEIRO DA SILVA;3;1163;1;Principal;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;290;290
108;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;178;44444;ANDERSON CARNEIRO DA SILVA;1;1155;1;Principal;EE JORNALISTA WLADIMIR HERZOG;1;Convencional;RUA DO CRUZEIRO, 262;VILA DUSI;9725310;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;328;328
109;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;180;44444;ANDERSON CARNEIRO DA SILVA;2;1120;1;Principal;EMEB  PREFEITO ALDINO PINOTTI;1;Convencional;RUA ANTONIO SIMIONATO, 103;VILA SANTA TEREZINHA;9780180;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;320;320
110;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;180;28300;ANDERSON CARNEIRO DA SILVA;1;1120;1;Principal;EMEB  PREFEITO ALDINO PINOTTI;1;Convencional;RUA ANTONIO SIMIONATO, 103;VILA SANTA TEREZINHA;9780180;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;320;320
111;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;182;44444;ANDERSON CARNEIRO DA SILVA;1;1031;1;Principal;COLEGIO SAO JOSE;1;Convencional;RUA DOUTOR FLAQUER, 335;CENTRO;9710180;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;374;374
112;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;182;28300;ANDERSON CARNEIRO DA SILVA;1;1031;1;Principal;COLEGIO SAO JOSE;1;Convencional;RUA DOUTOR FLAQUER, 335;CENTRO;9710180;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;374;374
113;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;186;44444;ANDERSON CARNEIRO DA SILVA;1;1201;1;Principal;EMEB ANTONIO DE LIMA;1;Convencional;RUA DOUTOR FERNANDO MASCARENHAS, 100;JARDIM SILVINA;9791020;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;294;294
114;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;188;44444;ANDERSON CARNEIRO DA SILVA;6;1970;1;Principal;EMEB PROFA ERMINIA PAGGI;1;Convencional;RUA MARISA PRADO, 166;JARDIM PALERMO;9780410;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;344;344
115;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;188;28300;ANDERSON CARNEIRO DA SILVA;4;1970;1;Principal;EMEB PROFA ERMINIA PAGGI;1;Convencional;RUA MARISA PRADO, 166;JARDIM PALERMO;9780410;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;344;344
116;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;189;44444;ANDERSON CARNEIRO DA SILVA;7;1953;1;Principal;EMEB MAURICIO CAETANO DE CASTRO;1;Convencional;RUA FIORAVANTE BORIN, 66;JARDIM YRAJÁ;9781420;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;294;294
117;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;189;28300;ANDERSON CARNEIRO DA SILVA;4;1953;1;Principal;EMEB MAURICIO CAETANO DE CASTRO;1;Convencional;RUA FIORAVANTE BORIN, 66;JARDIM YRAJÁ;9781420;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;294;294
118;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;192;44444;ANDERSON CARNEIRO DA SILVA;2;1937;1;Principal;EMEB EDSON DANILO DOTTO;1;Convencional;RUA HUM, 1875;PARQUE SELETA;9791530;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;384;384
119;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;192;28300;ANDERSON CARNEIRO DA SILVA;1;1937;1;Principal;EMEB EDSON DANILO DOTTO;1;Convencional;RUA HUM, 1875;PARQUE SELETA;9791530;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;384;384
120;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;193;44444;ANDERSON CARNEIRO DA SILVA;3;1970;1;Principal;EMEB PROFA ERMINIA PAGGI;1;Convencional;RUA MARISA PRADO, 166;JARDIM PALERMO;9780410;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;346;346
121;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;174;193;28300;ANDERSON CARNEIRO DA SILVA;3;1970;1;Principal;EMEB PROFA ERMINIA PAGGI;1;Convencional;RUA MARISA PRADO, 166;JARDIM PALERMO;9780410;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;346;346
